"cal_age","c14_age","c14_error"
52086,48851.3,511.3
52087,48852.85,511.35
52088,48854.4,511.4
52089,48855.95,511.45
52090,48857.5,511.5
52091,48859.05,511.55
52092,48860.6,511.6
52093,48862.15,511.65
52094,48863.7,511.7
52095,48865.25,511.75
52096,48866.8,511.8
52097,48868.35,511.85
52098,48869.9,511.9
52099,48871.45,511.95
52100,48873,512
52101,48874.55,512
52102,48876.1,512
52103,48877.65,512
52104,48879.2,512
52105,48880.75,512
52106,48882.3,512
52107,48883.85,512
52108,48885.4,512
52109,48886.95,512
52110,48888.5,512
52111,48890.05,512
52112,48891.6,512
52113,48893.15,512
52114,48894.7,512
52115,48896.25,512
52116,48897.8,512
52117,48899.35,512
52118,48900.9,512
52119,48902.45,512
52120,48904,512
52121,48905.5,511.95
52122,48907,511.9
52123,48908.5,511.85
52124,48910,511.8
52125,48911.5,511.75
52126,48913,511.7
52127,48914.5,511.65
52128,48916,511.6
52129,48917.5,511.55
52130,48919,511.5
52131,48920.5,511.45
52132,48922,511.4
52133,48923.5,511.35
52134,48925,511.3
52135,48926.5,511.25
52136,48928,511.2
52137,48929.5,511.15
52138,48931,511.1
52139,48932.5,511.05
52140,48934,511
52141,48935.65,510.95
52142,48937.3,510.9
52143,48938.95,510.85
52144,48940.6,510.8
52145,48942.25,510.75
52146,48943.9,510.7
52147,48945.55,510.65
52148,48947.2,510.6
52149,48948.85,510.55
52150,48950.5,510.5
52151,48952.15,510.45
52152,48953.8,510.4
52153,48955.45,510.35
52154,48957.1,510.3
52155,48958.75,510.25
52156,48960.4,510.2
52157,48962.05,510.15
52158,48963.7,510.1
52159,48965.35,510.05
52160,48967,510
52161,48968.65,509.95
52162,48970.3,509.9
52163,48971.95,509.85
52164,48973.6,509.8
52165,48975.25,509.75
52166,48976.9,509.7
52167,48978.55,509.65
52168,48980.2,509.6
52169,48981.85,509.55
52170,48983.5,509.5
52171,48985.15,509.45
52172,48986.8,509.4
52173,48988.45,509.35
52174,48990.1,509.3
52175,48991.75,509.25
52176,48993.4,509.2
52177,48995.05,509.15
52178,48996.7,509.1
52179,48998.35,509.05
52180,49000,509
52181,49001.75,508.85
52182,49003.5,508.7
52183,49005.25,508.55
52184,49007,508.4
52185,49008.75,508.25
52186,49010.5,508.1
52187,49012.25,507.95
52188,49014,507.8
52189,49015.75,507.65
52190,49017.5,507.5
52191,49019.25,507.35
52192,49021,507.2
52193,49022.75,507.05
52194,49024.5,506.9
52195,49026.25,506.75
52196,49028,506.6
52197,49029.75,506.45
52198,49031.5,506.3
52199,49033.25,506.15
52200,49035,506
52201,49036.7,505.9
52202,49038.4,505.8
52203,49040.1,505.7
52204,49041.8,505.6
52205,49043.5,505.5
52206,49045.2,505.4
52207,49046.9,505.3
52208,49048.6,505.2
52209,49050.3,505.1
52210,49052,505
52211,49053.7,504.9
52212,49055.4,504.8
52213,49057.1,504.7
52214,49058.8,504.6
52215,49060.5,504.5
52216,49062.2,504.4
52217,49063.9,504.3
52218,49065.6,504.2
52219,49067.3,504.1
52220,49069,504
52221,49070.7,503.85
52222,49072.4,503.7
52223,49074.1,503.55
52224,49075.8,503.4
52225,49077.5,503.25
52226,49079.2,503.1
52227,49080.9,502.95
52228,49082.6,502.8
52229,49084.3,502.65
52230,49086,502.5
52231,49087.7,502.35
52232,49089.4,502.2
52233,49091.1,502.05
52234,49092.8,501.9
52235,49094.5,501.75
52236,49096.2,501.6
52237,49097.9,501.45
52238,49099.6,501.3
52239,49101.3,501.15
52240,49103,501
52241,49104.8,500.85
52242,49106.6,500.7
52243,49108.4,500.55
52244,49110.2,500.4
52245,49112,500.25
52246,49113.8,500.1
52247,49115.6,499.95
52248,49117.4,499.8
52249,49119.2,499.65
52250,49121,499.5
52251,49122.8,499.35
52252,49124.6,499.2
52253,49126.4,499.05
52254,49128.2,498.9
52255,49130,498.75
52256,49131.8,498.6
52257,49133.6,498.45
52258,49135.4,498.3
52259,49137.2,498.15
52260,49139,498
52261,49140.8,497.85
52262,49142.6,497.7
52263,49144.4,497.55
52264,49146.2,497.4
52265,49148,497.25
52266,49149.8,497.1
52267,49151.6,496.95
52268,49153.4,496.8
52269,49155.2,496.65
52270,49157,496.5
52271,49158.8,496.35
52272,49160.6,496.2
52273,49162.4,496.05
52274,49164.2,495.9
52275,49166,495.75
52276,49167.8,495.6
52277,49169.6,495.45
52278,49171.4,495.3
52279,49173.2,495.15
52280,49175,495
52281,49176.8,494.9
52282,49178.6,494.8
52283,49180.4,494.7
52284,49182.2,494.6
52285,49184,494.5
52286,49185.8,494.4
52287,49187.6,494.3
52288,49189.4,494.2
52289,49191.2,494.1
52290,49193,494
52291,49194.8,493.9
52292,49196.6,493.8
52293,49198.4,493.7
52294,49200.2,493.6
52295,49202,493.5
52296,49203.8,493.4
52297,49205.6,493.3
52298,49207.4,493.2
52299,49209.2,493.1
52300,49211,493
52301,49212.85,492.85
52302,49214.7,492.7
52303,49216.55,492.55
52304,49218.4,492.4
52305,49220.25,492.25
52306,49222.1,492.1
52307,49223.95,491.95
52308,49225.8,491.8
52309,49227.65,491.65
52310,49229.5,491.5
52311,49231.35,491.35
52312,49233.2,491.2
52313,49235.05,491.05
52314,49236.9,490.9
52315,49238.75,490.75
52316,49240.6,490.6
52317,49242.45,490.45
52318,49244.3,490.3
52319,49246.15,490.15
52320,49248,490
52321,49249.85,489.9
52322,49251.7,489.8
52323,49253.55,489.7
52324,49255.4,489.6
52325,49257.25,489.5
52326,49259.1,489.4
52327,49260.95,489.3
52328,49262.8,489.2
52329,49264.65,489.1
52330,49266.5,489
52331,49268.35,488.9
52332,49270.2,488.8
52333,49272.05,488.7
52334,49273.9,488.6
52335,49275.75,488.5
52336,49277.6,488.4
52337,49279.45,488.3
52338,49281.3,488.2
52339,49283.15,488.1
52340,49285,488
52341,49286.85,487.8
52342,49288.7,487.6
52343,49290.55,487.4
52344,49292.4,487.2
52345,49294.25,487
52346,49296.1,486.8
52347,49297.95,486.6
52348,49299.8,486.4
52349,49301.65,486.2
52350,49303.5,486
52351,49305.35,485.8
52352,49307.2,485.6
52353,49309.05,485.4
52354,49310.9,485.2
52355,49312.75,485
52356,49314.6,484.8
52357,49316.45,484.6
52358,49318.3,484.4
52359,49320.15,484.2
52360,49322,484
52361,49323.8,483.9
52362,49325.6,483.8
52363,49327.4,483.7
52364,49329.2,483.6
52365,49331,483.5
52366,49332.8,483.4
52367,49334.6,483.3
52368,49336.4,483.2
52369,49338.2,483.1
52370,49340,483
52371,49341.8,482.9
52372,49343.6,482.8
52373,49345.4,482.7
52374,49347.2,482.6
52375,49349,482.5
52376,49350.8,482.4
52377,49352.6,482.3
52378,49354.4,482.2
52379,49356.2,482.1
52380,49358,482
52381,49359.9,481.95
52382,49361.8,481.9
52383,49363.7,481.85
52384,49365.6,481.8
52385,49367.5,481.75
52386,49369.4,481.7
52387,49371.3,481.65
52388,49373.2,481.6
52389,49375.1,481.55
52390,49377,481.5
52391,49378.9,481.45
52392,49380.8,481.4
52393,49382.7,481.35
52394,49384.6,481.3
52395,49386.5,481.25
52396,49388.4,481.2
52397,49390.3,481.15
52398,49392.2,481.1
52399,49394.1,481.05
52400,49396,481
52401,49397.85,480.85
52402,49399.7,480.7
52403,49401.55,480.55
52404,49403.4,480.4
52405,49405.25,480.25
52406,49407.1,480.1
52407,49408.95,479.95
52408,49410.8,479.8
52409,49412.65,479.65
52410,49414.5,479.5
52411,49416.35,479.35
52412,49418.2,479.2
52413,49420.05,479.05
52414,49421.9,478.9
52415,49423.75,478.75
52416,49425.6,478.6
52417,49427.45,478.45
52418,49429.3,478.3
52419,49431.15,478.15
52420,49433,478
52421,49434.8,477.95
52422,49436.6,477.9
52423,49438.4,477.85
52424,49440.2,477.8
52425,49442,477.75
52426,49443.8,477.7
52427,49445.6,477.65
52428,49447.4,477.6
52429,49449.2,477.55
52430,49451,477.5
52431,49452.8,477.45
52432,49454.6,477.4
52433,49456.4,477.35
52434,49458.2,477.3
52435,49460,477.25
52436,49461.8,477.2
52437,49463.6,477.15
52438,49465.4,477.1
52439,49467.2,477.05
52440,49469,477
52441,49470.85,477
52442,49472.7,477
52443,49474.55,477
52444,49476.4,477
52445,49478.25,477
52446,49480.1,477
52447,49481.95,477
52448,49483.8,477
52449,49485.65,477
52450,49487.5,477
52451,49489.35,477
52452,49491.2,477
52453,49493.05,477
52454,49494.9,477
52455,49496.75,477
52456,49498.6,477
52457,49500.45,477
52458,49502.3,477
52459,49504.15,477
52460,49506,477
52461,49507.85,477
52462,49509.7,477
52463,49511.55,477
52464,49513.4,477
52465,49515.25,477
52466,49517.1,477
52467,49518.95,477
52468,49520.8,477
52469,49522.65,477
52470,49524.5,477
52471,49526.35,477
52472,49528.2,477
52473,49530.05,477
52474,49531.9,477
52475,49533.75,477
52476,49535.6,477
52477,49537.45,477
52478,49539.3,477
52479,49541.15,477
52480,49543,477
52481,49544.8,477.05
52482,49546.6,477.1
52483,49548.4,477.15
52484,49550.2,477.2
52485,49552,477.25
52486,49553.8,477.3
52487,49555.6,477.35
52488,49557.4,477.4
52489,49559.2,477.45
52490,49561,477.5
52491,49562.8,477.55
52492,49564.6,477.6
52493,49566.4,477.65
52494,49568.2,477.7
52495,49570,477.75
52496,49571.8,477.8
52497,49573.6,477.85
52498,49575.4,477.9
52499,49577.2,477.95
52500,49579,478
52501,49580.85,478.05
52502,49582.7,478.1
52503,49584.55,478.15
52504,49586.4,478.2
52505,49588.25,478.25
52506,49590.1,478.3
52507,49591.95,478.35
52508,49593.8,478.4
52509,49595.65,478.45
52510,49597.5,478.5
52511,49599.35,478.55
52512,49601.2,478.6
52513,49603.05,478.65
52514,49604.9,478.7
52515,49606.75,478.75
52516,49608.6,478.8
52517,49610.45,478.85
52518,49612.3,478.9
52519,49614.15,478.95
52520,49616,479
52521,49617.75,479.1
52522,49619.5,479.2
52523,49621.25,479.3
52524,49623,479.4
52525,49624.75,479.5
52526,49626.5,479.6
52527,49628.25,479.7
52528,49630,479.8
52529,49631.75,479.9
52530,49633.5,480
52531,49635.25,480.1
52532,49637,480.2
52533,49638.75,480.3
52534,49640.5,480.4
52535,49642.25,480.5
52536,49644,480.6
52537,49645.75,480.7
52538,49647.5,480.8
52539,49649.25,480.9
52540,49651,481
52541,49652.75,481.15
52542,49654.5,481.3
52543,49656.25,481.45
52544,49658,481.6
52545,49659.75,481.75
52546,49661.5,481.9
52547,49663.25,482.05
52548,49665,482.2
52549,49666.75,482.35
52550,49668.5,482.5
52551,49670.25,482.65
52552,49672,482.8
52553,49673.75,482.95
52554,49675.5,483.1
52555,49677.25,483.25
52556,49679,483.4
52557,49680.75,483.55
52558,49682.5,483.7
52559,49684.25,483.85
52560,49686,484
52561,49687.7,484.1
52562,49689.4,484.2
52563,49691.1,484.3
52564,49692.8,484.4
52565,49694.5,484.5
52566,49696.2,484.6
52567,49697.9,484.7
52568,49699.6,484.8
52569,49701.3,484.9
52570,49703,485
52571,49704.7,485.1
52572,49706.4,485.2
52573,49708.1,485.3
52574,49709.8,485.4
52575,49711.5,485.5
52576,49713.2,485.6
52577,49714.9,485.7
52578,49716.6,485.8
52579,49718.3,485.9
52580,49720,486
52581,49721.7,486.15
52582,49723.4,486.3
52583,49725.1,486.45
52584,49726.8,486.6
52585,49728.5,486.75
52586,49730.2,486.9
52587,49731.9,487.05
52588,49733.6,487.2
52589,49735.3,487.35
52590,49737,487.5
52591,49738.7,487.65
52592,49740.4,487.8
52593,49742.1,487.95
52594,49743.8,488.1
52595,49745.5,488.25
52596,49747.2,488.4
52597,49748.9,488.55
52598,49750.6,488.7
52599,49752.3,488.85
52600,49754,489
52601,49755.65,489.2
52602,49757.3,489.4
52603,49758.95,489.6
52604,49760.6,489.8
52605,49762.25,490
52606,49763.9,490.2
52607,49765.55,490.4
52608,49767.2,490.6
52609,49768.85,490.8
52610,49770.5,491
52611,49772.15,491.2
52612,49773.8,491.4
52613,49775.45,491.6
52614,49777.1,491.8
52615,49778.75,492
52616,49780.4,492.2
52617,49782.05,492.4
52618,49783.7,492.6
52619,49785.35,492.8
52620,49787,493
52621,49788.6,493.25
52622,49790.2,493.5
52623,49791.8,493.75
52624,49793.4,494
52625,49795,494.25
52626,49796.6,494.5
52627,49798.2,494.75
52628,49799.8,495
52629,49801.4,495.25
52630,49803,495.5
52631,49804.6,495.75
52632,49806.2,496
52633,49807.8,496.25
52634,49809.4,496.5
52635,49811,496.75
52636,49812.6,497
52637,49814.2,497.25
52638,49815.8,497.5
52639,49817.4,497.75
52640,49819,498
52641,49820.6,498.25
52642,49822.2,498.5
52643,49823.8,498.75
52644,49825.4,499
52645,49827,499.25
52646,49828.6,499.5
52647,49830.2,499.75
52648,49831.8,500
52649,49833.4,500.25
52650,49835,500.5
52651,49836.6,500.75
52652,49838.2,501
52653,49839.8,501.25
52654,49841.4,501.5
52655,49843,501.75
52656,49844.6,502
52657,49846.2,502.25
52658,49847.8,502.5
52659,49849.4,502.75
52660,49851,503
52661,49852.55,503.25
52662,49854.1,503.5
52663,49855.65,503.75
52664,49857.2,504
52665,49858.75,504.25
52666,49860.3,504.5
52667,49861.85,504.75
52668,49863.4,505
52669,49864.95,505.25
52670,49866.5,505.5
52671,49868.05,505.75
52672,49869.6,506
52673,49871.15,506.25
52674,49872.7,506.5
52675,49874.25,506.75
52676,49875.8,507
52677,49877.35,507.25
52678,49878.9,507.5
52679,49880.45,507.75
52680,49882,508
52681,49883.5,508.3
52682,49885,508.6
52683,49886.5,508.9
52684,49888,509.2
52685,49889.5,509.5
52686,49891,509.8
52687,49892.5,510.1
52688,49894,510.4
52689,49895.5,510.7
52690,49897,511
52691,49898.5,511.3
52692,49900,511.6
52693,49901.5,511.9
52694,49903,512.2
52695,49904.5,512.5
52696,49906,512.8
52697,49907.5,513.1
52698,49909,513.4
52699,49910.5,513.7
52700,49912,514
52701,49913.35,514.25
52702,49914.7,514.5
52703,49916.05,514.75
52704,49917.4,515
52705,49918.75,515.25
52706,49920.1,515.5
52707,49921.45,515.75
52708,49922.8,516
52709,49924.15,516.25
52710,49925.5,516.5
52711,49926.85,516.75
52712,49928.2,517
52713,49929.55,517.25
52714,49930.9,517.5
52715,49932.25,517.75
52716,49933.6,518
52717,49934.95,518.25
52718,49936.3,518.5
52719,49937.65,518.75
52720,49939,519
52721,49940.45,519.3
52722,49941.9,519.6
52723,49943.35,519.9
52724,49944.8,520.2
52725,49946.25,520.5
52726,49947.7,520.8
52727,49949.15,521.1
52728,49950.6,521.4
52729,49952.05,521.7
52730,49953.5,522
52731,49954.95,522.3
52732,49956.4,522.6
52733,49957.85,522.9
52734,49959.3,523.2
52735,49960.75,523.5
52736,49962.2,523.8
52737,49963.65,524.1
52738,49965.1,524.4
52739,49966.55,524.7
52740,49968,525
52741,49969.25,525.35
52742,49970.5,525.7
52743,49971.75,526.05
52744,49973,526.4
52745,49974.25,526.75
52746,49975.5,527.1
52747,49976.75,527.45
52748,49978,527.8
52749,49979.25,528.15
52750,49980.5,528.5
52751,49981.75,528.85
52752,49983,529.2
52753,49984.25,529.55
52754,49985.5,529.9
52755,49986.75,530.25
52756,49988,530.6
52757,49989.25,530.95
52758,49990.5,531.3
52759,49991.75,531.65
52760,49993,532
52761,49994.3,532.3
52762,49995.6,532.6
52763,49996.9,532.9
52764,49998.2,533.2
52765,49999.5,533.5
52766,50000.8,533.8
52767,50002.1,534.1
52768,50003.4,534.4
52769,50004.7,534.7
52770,50006,535
52771,50007.3,535.3
52772,50008.6,535.6
52773,50009.9,535.9
52774,50011.2,536.2
52775,50012.5,536.5
52776,50013.8,536.8
52777,50015.1,537.1
52778,50016.4,537.4
52779,50017.7,537.7
52780,50019,538
52781,50020.15,538.25
52782,50021.3,538.5
52783,50022.45,538.75
52784,50023.6,539
52785,50024.75,539.25
52786,50025.9,539.5
52787,50027.05,539.75
52788,50028.2,540
52789,50029.35,540.25
52790,50030.5,540.5
52791,50031.65,540.75
52792,50032.8,541
52793,50033.95,541.25
52794,50035.1,541.5
52795,50036.25,541.75
52796,50037.4,542
52797,50038.55,542.25
52798,50039.7,542.5
52799,50040.85,542.75
52800,50042,543
52801,50043.1,543.25
52802,50044.2,543.5
52803,50045.3,543.75
52804,50046.4,544
52805,50047.5,544.25
52806,50048.6,544.5
52807,50049.7,544.75
52808,50050.8,545
52809,50051.9,545.25
52810,50053,545.5
52811,50054.1,545.75
52812,50055.2,546
52813,50056.3,546.25
52814,50057.4,546.5
52815,50058.5,546.75
52816,50059.6,547
52817,50060.7,547.25
52818,50061.8,547.5
52819,50062.9,547.75
52820,50064,548
52821,50065.05,548.25
52822,50066.1,548.5
52823,50067.15,548.75
52824,50068.2,549
52825,50069.25,549.25
52826,50070.3,549.5
52827,50071.35,549.75
52828,50072.4,550
52829,50073.45,550.25
52830,50074.5,550.5
52831,50075.55,550.75
52832,50076.6,551
52833,50077.65,551.25
52834,50078.7,551.5
52835,50079.75,551.75
52836,50080.8,552
52837,50081.85,552.25
52838,50082.9,552.5
52839,50083.95,552.75
52840,50085,553
52841,50085.9,553.3
52842,50086.8,553.6
52843,50087.7,553.9
52844,50088.6,554.2
52845,50089.5,554.5
52846,50090.4,554.8
52847,50091.3,555.1
52848,50092.2,555.4
52849,50093.1,555.7
52850,50094,556
52851,50094.9,556.3
52852,50095.8,556.6
52853,50096.7,556.9
52854,50097.6,557.2
52855,50098.5,557.5
52856,50099.4,557.8
52857,50100.3,558.1
52858,50101.2,558.4
52859,50102.1,558.7
52860,50103,559
52861,50103.9,559.15
52862,50104.8,559.3
52863,50105.7,559.45
52864,50106.6,559.6
52865,50107.5,559.75
52866,50108.4,559.9
52867,50109.3,560.05
52868,50110.2,560.2
52869,50111.1,560.35
52870,50112,560.5
52871,50112.9,560.65
52872,50113.8,560.8
52873,50114.7,560.95
52874,50115.6,561.1
52875,50116.5,561.25
52876,50117.4,561.4
52877,50118.3,561.55
52878,50119.2,561.7
52879,50120.1,561.85
52880,50121,562
52881,50121.8,562.2
52882,50122.6,562.4
52883,50123.4,562.6
52884,50124.2,562.8
52885,50125,563
52886,50125.8,563.2
52887,50126.6,563.4
52888,50127.4,563.6
52889,50128.2,563.8
52890,50129,564
52891,50129.8,564.2
52892,50130.6,564.4
52893,50131.4,564.6
52894,50132.2,564.8
52895,50133,565
52896,50133.8,565.2
52897,50134.6,565.4
52898,50135.4,565.6
52899,50136.2,565.8
52900,50137,566
52901,50137.7,566.1
52902,50138.4,566.2
52903,50139.1,566.3
52904,50139.8,566.4
52905,50140.5,566.5
52906,50141.2,566.6
52907,50141.9,566.7
52908,50142.6,566.8
52909,50143.3,566.9
52910,50144,567
52911,50144.7,567.1
52912,50145.4,567.2
52913,50146.1,567.3
52914,50146.8,567.4
52915,50147.5,567.5
52916,50148.2,567.6
52917,50148.9,567.7
52918,50149.6,567.8
52919,50150.3,567.9
52920,50151,568
52921,50151.6,568.15
52922,50152.2,568.3
52923,50152.8,568.45
52924,50153.4,568.6
52925,50154,568.75
52926,50154.6,568.9
52927,50155.2,569.05
52928,50155.8,569.2
52929,50156.4,569.35
52930,50157,569.5
52931,50157.6,569.65
52932,50158.2,569.8
52933,50158.8,569.95
52934,50159.4,570.1
52935,50160,570.25
52936,50160.6,570.4
52937,50161.2,570.55
52938,50161.8,570.7
52939,50162.4,570.85
52940,50163,571
52941,50163.45,571.05
52942,50163.9,571.1
52943,50164.35,571.15
52944,50164.8,571.2
52945,50165.25,571.25
52946,50165.7,571.3
52947,50166.15,571.35
52948,50166.6,571.4
52949,50167.05,571.45
52950,50167.5,571.5
52951,50167.95,571.55
52952,50168.4,571.6
52953,50168.85,571.65
52954,50169.3,571.7
52955,50169.75,571.75
52956,50170.2,571.8
52957,50170.65,571.85
52958,50171.1,571.9
52959,50171.55,571.95
52960,50172,572
52961,50172.4,572.05
52962,50172.8,572.1
52963,50173.2,572.15
52964,50173.6,572.2
52965,50174,572.25
52966,50174.4,572.3
52967,50174.8,572.35
52968,50175.2,572.4
52969,50175.6,572.45
52970,50176,572.5
52971,50176.4,572.55
52972,50176.8,572.6
52973,50177.2,572.65
52974,50177.6,572.7
52975,50178,572.75
52976,50178.4,572.8
52977,50178.8,572.85
52978,50179.2,572.9
52979,50179.6,572.95
52980,50180,573
52981,50180.35,573
52982,50180.7,573
52983,50181.05,573
52984,50181.4,573
52985,50181.75,573
52986,50182.1,573
52987,50182.45,573
52988,50182.8,573
52989,50183.15,573
52990,50183.5,573
52991,50183.85,573
52992,50184.2,573
52993,50184.55,573
52994,50184.9,573
52995,50185.25,573
52996,50185.6,573
52997,50185.95,573
52998,50186.3,573
52999,50186.65,573
53000,50187,573
53001,50187.1,572.9
53002,50187.2,572.8
53003,50187.3,572.7
53004,50187.4,572.6
53005,50187.5,572.5
53006,50187.6,572.4
53007,50187.7,572.3
53008,50187.8,572.2
53009,50187.9,572.1
53010,50188,572
53011,50188.1,571.9
53012,50188.2,571.8
53013,50188.3,571.7
53014,50188.4,571.6
53015,50188.5,571.5
53016,50188.6,571.4
53017,50188.7,571.3
53018,50188.8,571.2
53019,50188.9,571.1
53020,50189,571
53021,50189.15,570.95
53022,50189.3,570.9
53023,50189.45,570.85
53024,50189.6,570.8
53025,50189.75,570.75
53026,50189.9,570.7
53027,50190.05,570.65
53028,50190.2,570.6
53029,50190.35,570.55
53030,50190.5,570.5
53031,50190.65,570.45
53032,50190.8,570.4
53033,50190.95,570.35
53034,50191.1,570.3
53035,50191.25,570.25
53036,50191.4,570.2
53037,50191.55,570.15
53038,50191.7,570.1
53039,50191.85,570.05
53040,50192,570
53041,50192.05,569.9
53042,50192.1,569.8
53043,50192.15,569.7
53044,50192.2,569.6
53045,50192.25,569.5
53046,50192.3,569.4
53047,50192.35,569.3
53048,50192.4,569.2
53049,50192.45,569.1
53050,50192.5,569
53051,50192.55,568.9
53052,50192.6,568.8
53053,50192.65,568.7
53054,50192.7,568.6
53055,50192.75,568.5
53056,50192.8,568.4
53057,50192.85,568.3
53058,50192.9,568.2
53059,50192.95,568.1
53060,50193,568
53061,50192.9,567.8
53062,50192.8,567.6
53063,50192.7,567.4
53064,50192.6,567.2
53065,50192.5,567
53066,50192.4,566.8
53067,50192.3,566.6
53068,50192.2,566.4
53069,50192.1,566.2
53070,50192,566
53071,50191.9,565.8
53072,50191.8,565.6
53073,50191.7,565.4
53074,50191.6,565.2
53075,50191.5,565
53076,50191.4,564.8
53077,50191.3,564.6
53078,50191.2,564.4
53079,50191.1,564.2
53080,50191,564
53081,50190.85,563.85
53082,50190.7,563.7
53083,50190.55,563.55
53084,50190.4,563.4
53085,50190.25,563.25
53086,50190.1,563.1
53087,50189.95,562.95
53088,50189.8,562.8
53089,50189.65,562.65
53090,50189.5,562.5
53091,50189.35,562.35
53092,50189.2,562.2
53093,50189.05,562.05
53094,50188.9,561.9
53095,50188.75,561.75
53096,50188.6,561.6
53097,50188.45,561.45
53098,50188.3,561.3
53099,50188.15,561.15
53100,50188,561
53101,50187.8,560.75
53102,50187.6,560.5
53103,50187.4,560.25
53104,50187.2,560
53105,50187,559.75
53106,50186.8,559.5
53107,50186.6,559.25
53108,50186.4,559
53109,50186.2,558.75
53110,50186,558.5
53111,50185.8,558.25
53112,50185.6,558
53113,50185.4,557.75
53114,50185.2,557.5
53115,50185,557.25
